location_key	location_type	location_label	country_code	country	province	location_lat	location_long	date	day_index_1	day_index_10	day_index_100	day_index_1k	day_index_10k	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	absolute_pop100k_confirmed	absolute_pop100k_deaths	absolute_pop100k_recovered	absolute_pop100k_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	deltapct_confirmed	deltapct_deaths	deltapct_recovered	deltapct_infected	factbook_area	factbook_population	factbook_death_rate	factbook_median_age	location_key_original	country_original	province_original
f94d8869d74b89ca840a31a0554b17d9	province	China / Jilin	CN	China	Jilin	43.6661	126.1923	2020-01-28	6					8	0	0	8						0	0	100	2			2	33.333333333333336			33.333333333333336					f94d8869d74b89ca840a31a0554b17d9	China	Jilin
7ea8f396eab1f7288ffccaad3b5293e6	province	China / Liaoning	CN	China	Liaoning	41.2956	122.6085	2020-01-28	7	4				34	0	0	34						0	0	100	7			7	25.925925925925927			25.925925925925927					7ea8f396eab1f7288ffccaad3b5293e6	China	Liaoning
706d1ddb141346bc0eeefdd46a6d5bb8	province	China / Macau	CN	China	Macau	22.1667	113.55	2020-01-28	7					7	0	0	7						0	0	100	1			1	16.666666666666668			16.666666666666668					706d1ddb141346bc0eeefdd46a6d5bb8	China	Macau
df25294151657f7952fdccd07ace6000	province	China / Ningxia	CN	China	Ningxia	37.2692	106.1655	2020-01-28	7	1				11	0	0	11						0	0	100	4			4	57.142857142857146			57.142857142857146					df25294151657f7952fdccd07ace6000	China	Ningxia
2db907afad13b18b096941251f1ee70d	province	China / Shaanxi	CN	China	Shaanxi	35.1917	108.8701	2020-01-28	6	4				46	0	0	46						0	0	100	11			11	31.428571428571427			31.428571428571427					2db907afad13b18b096941251f1ee70d	China	Shaanxi
c98ef703486e62d026024ac19e75cab8	province	China / Shandong	CN	China	Shandong	36.3427	118.1498	2020-01-28	7	5				95	0	0	95						0	0	100	20			20	26.666666666666668			26.666666666666668					c98ef703486e62d026024ac19e75cab8	China	Shandong
881ca974a1ae65d08df1ffbfa75e3137	province	China / Shanghai	CN	China	Shanghai	31.201999999999998	121.4491	2020-01-28	7	6				66	1	4	61						1.5151515151515151	6.0606060606060606	92.42424242424242	13		1	12	24.528301886792452		33.333333333333336	24.489795918367346					881ca974a1ae65d08df1ffbfa75e3137	China	Shanghai
0fd5df2ffae599c7b74a9c614a177cd6	province	China / Shanxi	CN	China	Shanxi	37.5777	112.2922	2020-01-28	7	2				27	0	0	27						0	0	100	14			14	107.6923076923077			107.6923076923077					0fd5df2ffae599c7b74a9c614a177cd6	China	Shanxi
ce4c38f56ee781e460e8414640e375c3	province	China / Sichuan	CN	China	Sichuan	30.6171	102.7103	2020-01-28	7	5				90	0	0	90						0	0	100	21			21	30.434782608695652			30.434782608695652					ce4c38f56ee781e460e8414640e375c3	China	Sichuan
388f89bc76a751a0ac6a268259c23f09	province	China / Tianjin	CN	China	Tianjin	39.3054	117.323	2020-01-28	7	4				24	0	0	24						0	0	100	1			1	4.3478260869565215			4.3478260869565215					388f89bc76a751a0ac6a268259c23f09	China	Tianjin
3ee4b48b10b75c9166d65f0d4d5d6af1	province	China / Xinjiang	CN	China	Xinjiang	41.1129	85.2401	2020-01-28	6	1				10	0	0	10						0	0	100	5			5	100			100					3ee4b48b10b75c9166d65f0d4d5d6af1	China	Xinjiang
92b885d7616160900db2ea8b41649d3e	province	China / Yunnan	CN	China	Yunnan	24.974	101.48700000000001	2020-01-28	7	4				44	0	0	44						0	0	100	18			18	69.23076923076923			69.23076923076923					92b885d7616160900db2ea8b41649d3e	China	Yunnan
9dd0127961e5aad3321df56e74ed1d2c	province	China / Zhejiang	CN	China	Zhejiang	29.1832	120.0934	2020-01-28	7	7	3			173	0	3	170						0	1.7341040462427744	98.26589595375722	45		2	43	35.15625		200	33.85826771653543					9dd0127961e5aad3321df56e74ed1d2c	China	Zhejiang
f2c0bc4e3242eadfc8468503671d1870	country	China	CN	China	total	35	105	2020-01-29	8	8	8	5		6087	133	120	5834	0.43665209728080473	0.009540780177155745	0.008608222716230749	0.41850309438741823		2.1849843929686217	1.9714144898965007	95.84360111713488	578	2	19	557	10.491922308948993	1.5267175572519085	18.81188118811881	10.555239719537616	9596960	1394015977	8.2	38.4			
93bf14c5b670445c331cb6c197863c2b	province	China / Anhui	CN	China	Anhui	31.8257	117.2264	2020-01-29	8	6	2			152	0	2	150						0	1.3157894736842104	98.68421052631578	46		2	44	43.39622641509434			41.509433962264154					93bf14c5b670445c331cb6c197863c2b	China	Anhui
2d060add6655f0fef55c67733d810ded	province	China / Beijing	CN	China	Beijing	40.1824	116.4142	2020-01-29	8	8	1			111	1	4	106						0.9009009009009009	3.6036036036036037	95.4954954954955	20			20	21.978021978021978			23.25581395348837					2d060add6655f0fef55c67733d810ded	China	Beijing
73685511624634112919396a2d4f9769	province	China / Chongqing	CN	China	Chongqing	30.0572	107.874	2020-01-29	8	6	3			147	0	1	146						0	0.6802721088435374	99.31972789115646	15		1	14	11.363636363636363			10.606060606060606					73685511624634112919396a2d4f9769	China	Chongqing
6a7b867ebb9137bfbb66a375d41c45e1	province	China / Fujian	CN	China	Fujian	26.0789	117.9874	2020-01-29	8	6				84	0	0	84						0	0	100	4			4	5			5					6a7b867ebb9137bfbb66a375d41c45e1	China	Fujian
7103702d124ad9649520f1557e20563e	province	China / Gansu	CN	China	Gansu	37.8099	101.0583	2020-01-29	7	3				24	0	0	24						0	0	100	5			5	26.31578947368421			26.31578947368421					7103702d124ad9649520f1557e20563e	China	Gansu
4a53ca4b8043c836fbb794e4f201001c	province	China / Guangdong	CN	China	Guangdong	23.3417	113.4244	2020-01-29	8	8	4			277	0	5	272						0	1.8050541516245486	98.19494584837545	70		1	69	33.81642512077295		25	33.99014778325123					4a53ca4b8043c836fbb794e4f201001c	China	Guangdong
27b6799e115bad90a3b28973463f37d6	province	China / Guangxi	CN	China	Guangxi	23.8298	108.7881	2020-01-29	8	6				58	0	2	56						0	3.4482758620689653	96.55172413793103	7			7	13.72549019607843			14.285714285714286					27b6799e115bad90a3b28973463f37d6	China	Guangxi
1883ee59697da31aee8a084de0b612f2	province	China / Guizhou	CN	China	Guizhou	26.8154	106.8748	2020-01-29	8					9	0	1	8						0	11.11111111111111	88.88888888888889			1	-1				-11.11111111111111					1883ee59697da31aee8a084de0b612f2	China	Guizhou
81e2e86640b9f3bdf4c98666a729496d	province	China / Hainan	CN	China	Hainan	19.1959	109.7453	2020-01-29	8	5				43	1	0	42						2.3255813953488373	0	97.67441860465115	3			3	7.5			7.6923076923076925					81e2e86640b9f3bdf4c98666a729496d	China	Hainan
1b502cebdc75de6e98289f15a13503d3	province	China / Hebei	CN	China	Hebei	39.549	116.1306	2020-01-29	8	4				48	1	0	47						2.083333333333333	0	97.91666666666666	15			15	45.45454545454545			46.875					1b502cebdc75de6e98289f15a13503d3	China	Hebei
02a7c96ad353c5e150fe60ab48e81cd1	province	China / Heilongjiang	CN	China	Heilongjiang	47.861999999999995	127.7615	2020-01-29	7	4				38	1	0	37						2.631578947368421	0	97.36842105263158	5			5	15.151515151515152			15.625					02a7c96ad353c5e150fe60ab48e81cd1	China	Heilongjiang
449de75d4373035f22e3c5eae7401191	province	China / Henan	CN	China	Henan	33.882	113.61399999999999	2020-01-29	8	5	3			206	2	1	203						0.9708737864077669	0.48543689320388345	98.54368932038835	38	1	1	36	22.61904761904762	100		21.55688622754491					449de75d4373035f22e3c5eae7401191	China	Henan
a871b257ad95fcb16fa7d9468531e224	province	China / Hong Kong	CN	China	Hong Kong	22.3	114.2	2020-01-29	7	1				10	0	0	10						0	0	100	2			2	25			25					a871b257ad95fcb16fa7d9468531e224	China	Hong Kong
fc1e2e2edcaa5106e91dc16f4ef7561e	province	China / Hubei	CN	China	Hubei	30.9756	112.2707	2020-01-29	8	8	8	4		3554	125	88	3341						3.517163759144626	2.4760832864378166	94.00675295441756			8	-8			10	-0.2388772767990445					fc1e2e2edcaa5106e91dc16f4ef7561e	China	Hubei
b43c86b6fe22bfe8a8b715e57697bf47	province	China / Hunan	CN	China	Hunan	27.6104	111.7088	2020-01-29	8	6	3			221	0	0	221						0	0	100	78			78	54.54545454545455			54.54545454545455					b43c86b6fe22bfe8a8b715e57697bf47	China	Hunan
b46a8873e5260fc6b0f110e1c293c219	province	China / Inner Mongolia	CN	China	Inner Mongolia	44.0935	113.9448	2020-01-29	6	3				16	0	0	16						0	0	100	1			1	6.666666666666667			6.666666666666667					b46a8873e5260fc6b0f110e1c293c219	China	Inner Mongolia
c20ea5410791d1637d4dce74b135f5ca	province	China / Jiangsu	CN	China	Jiangsu	32.9711	119.455	2020-01-29	8	5				99	0	1	98						0	1.0101010101010102	98.98989898989899	29			29	41.42857142857143			42.028985507246375					c20ea5410791d1637d4dce74b135f5ca	China	Jiangsu
f94d8869d74b89ca840a31a0554b17d9	province	China / Jilin	CN	China	Jilin	43.6661	126.1923	2020-01-29	7					9	0	0	9						0	0	100	1			1	12.5			12.5					f94d8869d74b89ca840a31a0554b17d9	China	Jilin
7ea8f396eab1f7288ffccaad3b5293e6	province	China / Liaoning	CN	China	Liaoning	41.2956	122.6085	2020-01-29	8	5				39	0	1	38						0	2.564102564102564	97.43589743589743	5		1	4	14.705882352941176			11.764705882352942					7ea8f396eab1f7288ffccaad3b5293e6	China	Liaoning
df25294151657f7952fdccd07ace6000	province	China / Ningxia	CN	China	Ningxia	37.2692	106.1655	2020-01-29	8	2				12	0	0	12						0	0	100	1			1	9.090909090909092			9.090909090909092					df25294151657f7952fdccd07ace6000	China	Ningxia
2db907afad13b18b096941251f1ee70d	province	China / Shaanxi	CN	China	Shaanxi	35.1917	108.8701	2020-01-29	7	5				56	0	0	56						0	0	100	10			10	21.73913043478261			21.73913043478261					2db907afad13b18b096941251f1ee70d	China	Shaanxi
c98ef703486e62d026024ac19e75cab8	province	China / Shandong	CN	China	Shandong	36.3427	118.1498	2020-01-29	8	6	1			130	0	1	129						0	0.7692307692307693	99.23076923076923	35		1	34	36.8421052631579			35.78947368421053					c98ef703486e62d026024ac19e75cab8	China	Shandong
881ca974a1ae65d08df1ffbfa75e3137	province	China / Shanghai	CN	China	Shanghai	31.201999999999998	121.4491	2020-01-29	8	7				96	1	5	90						1.0416666666666665	5.208333333333334	93.75	30		1	29	45.45454545454545		25	47.540983606557376					881ca974a1ae65d08df1ffbfa75e3137	China	Shanghai
0fd5df2ffae599c7b74a9c614a177cd6	province	China / Shanxi	CN	China	Shanxi	37.5777	112.2922	2020-01-29	8	3				27	0	1	26						0	3.7037037037037033	96.29629629629629			1	-1				-3.7037037037037037					0fd5df2ffae599c7b74a9c614a177cd6	China	Shanxi
ce4c38f56ee781e460e8414640e375c3	province	China / Sichuan	CN	China	Sichuan	30.6171	102.7103	2020-01-29	8	6	1			108	1	1	106						0.9259259259259258	0.9259259259259258	98.14814814814815	18	1	1	16	20			17.77777777777778					ce4c38f56ee781e460e8414640e375c3	China	Sichuan
388f89bc76a751a0ac6a268259c23f09	province	China / Tianjin	CN	China	Tianjin	39.3054	117.323	2020-01-29	8	5				27	0	0	27						0	0	100	3			3	12.5			12.5					388f89bc76a751a0ac6a268259c23f09	China	Tianjin
3ee4b48b10b75c9166d65f0d4d5d6af1	province	China / Xinjiang	CN	China	Xinjiang	41.1129	85.2401	2020-01-29	7	2				13	0	0	13						0	0	100	3			3	30			30					3ee4b48b10b75c9166d65f0d4d5d6af1	China	Xinjiang
92b885d7616160900db2ea8b41649d3e	province	China / Yunnan	CN	China	Yunnan	24.974	101.48700000000001	2020-01-29	8	5				55	0	0	55						0	0	100	11			11	25			25					92b885d7616160900db2ea8b41649d3e	China	Yunnan
9dd0127961e5aad3321df56e74ed1d2c	province	China / Zhejiang	CN	China	Zhejiang	29.1832	120.0934	2020-01-29	8	8	4			296	0	3	293						0	1.0135135135135136	98.98648648648648	123			123	71.09826589595376			72.3529411764706					9dd0127961e5aad3321df56e74ed1d2c	China	Zhejiang
f2c0bc4e3242eadfc8468503671d1870	country	China	CN	China	total	35	105	2020-01-30	9	9	9	6		8141	171	135	7835	0.5839961761069543	0.012266717370628817	0.009684250555759591	0.5620452081805659		2.10047905662695	1.658272939442329	96.24124800393072	2054	38	15	2001	33.7440446853951	28.571428571428573	12.5	34.29893726431265	9596960	1394015977	8.2	38.4			
93bf14c5b670445c331cb6c197863c2b	province	China / Anhui	CN	China	Anhui	31.8257	117.2264	2020-01-30	9	7	3			200	0	2	198						0	1	99	48			48	31.57894736842105			32					93bf14c5b670445c331cb6c197863c2b	China	Anhui
2d060add6655f0fef55c67733d810ded	province	China / Beijing	CN	China	Beijing	40.1824	116.4142	2020-01-30	9	9	2			114	1	4	109						0.8771929824561403	3.508771929824561	95.6140350877193	3			3	2.7027027027027026			2.830188679245283					2d060add6655f0fef55c67733d810ded	China	Beijing
73685511624634112919396a2d4f9769	province	China / Chongqing	CN	China	Chongqing	30.0572	107.874	2020-01-30	9	7	4			182	0	1	181						0	0.5494505494505495	99.45054945054946	35			35	23.80952380952381			23.972602739726028					73685511624634112919396a2d4f9769	China	Chongqing
6a7b867ebb9137bfbb66a375d41c45e1	province	China / Fujian	CN	China	Fujian	26.0789	117.9874	2020-01-30	9	7	1			101	0	0	101						0	0	100	17			17	20.238095238095237			20.238095238095237					6a7b867ebb9137bfbb66a375d41c45e1	China	Fujian
7103702d124ad9649520f1557e20563e	province	China / Gansu	CN	China	Gansu	37.8099	101.0583	2020-01-30	8	4				26	0	0	26						0	0	100	2			2	8.333333333333334			8.333333333333334					7103702d124ad9649520f1557e20563e	China	Gansu
4a53ca4b8043c836fbb794e4f201001c	province	China / Guangdong	CN	China	Guangdong	23.3417	113.4244	2020-01-30	9	9	5			354	0	10	344						0	2.824858757062147	97.17514124293785	77		5	72	27.79783393501805		100	26.470588235294116					4a53ca4b8043c836fbb794e4f201001c	China	Guangdong
27b6799e115bad90a3b28973463f37d6	province	China / Guangxi	CN	China	Guangxi	23.8298	108.7881	2020-01-30	9	7				78	0	2	76						0	2.564102564102564	97.43589743589743	20			20	34.48275862068966			35.714285714285715					27b6799e115bad90a3b28973463f37d6	China	Guangxi
1883ee59697da31aee8a084de0b612f2	province	China / Guizhou	CN	China	Guizhou	26.8154	106.8748	2020-01-30	9	1				12	0	1	11						0	8.333333333333332	91.66666666666666	3			3	33.333333333333336			37.5					1883ee59697da31aee8a084de0b612f2	China	Guizhou
81e2e86640b9f3bdf4c98666a729496d	province	China / Hainan	CN	China	Hainan	19.1959	109.7453	2020-01-30	9	6				46	1	1	44						2.1739130434782608	2.1739130434782608	95.65217391304348	3		1	2	6.976744186046512			4.761904761904762					81e2e86640b9f3bdf4c98666a729496d	China	Hainan
1b502cebdc75de6e98289f15a13503d3	province	China / Hebei	CN	China	Hebei	39.549	116.1306	2020-01-30	9	5				65	1	0	64						1.5384615384615385	0	98.46153846153847	17			17	35.416666666666664			36.170212765957444					1b502cebdc75de6e98289f15a13503d3	China	Hebei
02a7c96ad353c5e150fe60ab48e81cd1	province	China / Heilongjiang	CN	China	Heilongjiang	47.861999999999995	127.7615	2020-01-30	8	5				44	2	0	42						4.545454545454546	0	95.45454545454545	6	1		5	15.789473684210526	100		13.513513513513514					02a7c96ad353c5e150fe60ab48e81cd1	China	Heilongjiang
449de75d4373035f22e3c5eae7401191	province	China / Henan	CN	China	Henan	33.882	113.61399999999999	2020-01-30	9	6	4			278	2	2	274						0.7194244604316548	0.7194244604316548	98.56115107913669	72		1	71	34.95145631067961		100	34.97536945812808					449de75d4373035f22e3c5eae7401191	China	Henan
fc1e2e2edcaa5106e91dc16f4ef7561e	province	China / Hubei	CN	China	Hubei	30.9756	112.2707	2020-01-30	9	9	9	5		4903	162	90	4651						3.304099530899449	1.835610850499694	94.86028961860086	1349	37	2	1310	37.9572312886888	29.6	2.272727272727273	39.209817419934154					fc1e2e2edcaa5106e91dc16f4ef7561e	China	Hubei
b43c86b6fe22bfe8a8b715e57697bf47	province	China / Hunan	CN	China	Hunan	27.6104	111.7088	2020-01-30	9	7	4			277	0	2	275						0	0.7220216606498195	99.27797833935018	56		2	54	25.339366515837103			24.43438914027149					b43c86b6fe22bfe8a8b715e57697bf47	China	Hunan
b46a8873e5260fc6b0f110e1c293c219	province	China / Inner Mongolia	CN	China	Inner Mongolia	44.0935	113.9448	2020-01-30	7	4				19	0	0	19						0	0	100	3			3	18.75			18.75					b46a8873e5260fc6b0f110e1c293c219	China	Inner Mongolia
c20ea5410791d1637d4dce74b135f5ca	province	China / Jiangsu	CN	China	Jiangsu	32.9711	119.455	2020-01-30	9	6	1			129	0	1	128						0	0.7751937984496124	99.2248062015504	30			30	30.303030303030305			30.612244897959183					c20ea5410791d1637d4dce74b135f5ca	China	Jiangsu
720ad9a396316c4891ccf344f1bd79dd	province	China / Jiangxi	CN	China	Jiangxi	27.614	115.7221	2020-01-30	9	7	3			162	0	5	157						0	3.0864197530864197	96.91358024691358	53		2	51	48.62385321100918		66.66666666666667	48.113207547169814					720ad9a396316c4891ccf344f1bd79dd	China	Jiangxi
f94d8869d74b89ca840a31a0554b17d9	province	China / Jilin	CN	China	Jilin	43.6661	126.1923	2020-01-30	8	1				14	0	1	13						0	7.142857142857142	92.85714285714286	5		1	4	55.55555555555556			44.44444444444444					f94d8869d74b89ca840a31a0554b17d9	China	Jilin
7ea8f396eab1f7288ffccaad3b5293e6	province	China / Liaoning	CN	China	Liaoning	41.2956	122.6085	2020-01-30	9	6				41	0	1	40						0	2.4390243902439024	97.5609756097561	2			2	5.128205128205129			5.2631578947368425					7ea8f396eab1f7288ffccaad3b5293e6	China	Liaoning
df25294151657f7952fdccd07ace6000	province	China / Ningxia	CN	China	Ningxia	37.2692	106.1655	2020-01-30	9	3				17	0	0	17						0	0	100	5			5	41.666666666666664			41.666666666666664					df25294151657f7952fdccd07ace6000	China	Ningxia
40581c4361a5a41180e48297127425dd	province	China / Qinghai	CN	China	Qinghai	35.7452	95.9956	2020-01-30	6					8	0	0	8						0	0	100	2			2	33.333333333333336			33.333333333333336					40581c4361a5a41180e48297127425dd	China	Qinghai
2db907afad13b18b096941251f1ee70d	province	China / Shaanxi	CN	China	Shaanxi	35.1917	108.8701	2020-01-30	8	6				63	0	0	63						0	0	100	7			7	12.5			12.5					2db907afad13b18b096941251f1ee70d	China	Shaanxi
c98ef703486e62d026024ac19e75cab8	province	China / Shandong	CN	China	Shandong	36.3427	118.1498	2020-01-30	9	7	2			158	0	1	157						0	0.6329113924050633	99.36708860759494	28			28	21.53846153846154			21.705426356589147					c98ef703486e62d026024ac19e75cab8	China	Shandong
881ca974a1ae65d08df1ffbfa75e3137	province	China / Shanghai	CN	China	Shanghai	31.201999999999998	121.4491	2020-01-30	9	8	1			112	1	5	106						0.8928571428571428	4.464285714285714	94.64285714285714	16			16	16.666666666666668			17.77777777777778					881ca974a1ae65d08df1ffbfa75e3137	China	Shanghai
0fd5df2ffae599c7b74a9c614a177cd6	province	China / Shanxi	CN	China	Shanxi	37.5777	112.2922	2020-01-30	9	4				35	0	1	34						0	2.857142857142857	97.14285714285714	8			8	29.62962962962963			30.76923076923077					0fd5df2ffae599c7b74a9c614a177cd6	China	Shanxi
ce4c38f56ee781e460e8414640e375c3	province	China / Sichuan	CN	China	Sichuan	30.6171	102.7103	2020-01-30	9	7	2			142	1	1	140						0.7042253521126761	0.7042253521126761	98.59154929577466	34			34	31.48148148148148			32.075471698113205					ce4c38f56ee781e460e8414640e375c3	China	Sichuan
388f89bc76a751a0ac6a268259c23f09	province	China / Tianjin	CN	China	Tianjin	39.3054	117.323	2020-01-30	9	6				31	0	0	31						0	0	100	4			4	14.814814814814815			14.814814814814815					388f89bc76a751a0ac6a268259c23f09	China	Tianjin
31a0cbf9a50f5812dfd0f1f1a7cadfa5	province	China / Tibet	CN	China	Tibet	31.6927	88.0924	2020-01-30	1					1	0	0	1						0	0	100													31a0cbf9a50f5812dfd0f1f1a7cadfa5	China	Tibet
3ee4b48b10b75c9166d65f0d4d5d6af1	province	China / Xinjiang	CN	China	Xinjiang	41.1129	85.2401	2020-01-30	8	3				14	0	0	14						0	0	100	1			1	7.6923076923076925			7.6923076923076925					3ee4b48b10b75c9166d65f0d4d5d6af1	China	Xinjiang
92b885d7616160900db2ea8b41649d3e	province	China / Yunnan	CN	China	Yunnan	24.974	101.48700000000001	2020-01-30	9	6				70	0	0	70						0	0	100	15			15	27.272727272727273			27.272727272727273					92b885d7616160900db2ea8b41649d3e	China	Yunnan
9dd0127961e5aad3321df56e74ed1d2c	province	China / Zhejiang	CN	China	Zhejiang	29.1832	120.0934	2020-01-30	9	9	5			428	0	4	424						0	0.9345794392523363	99.06542056074767	132		1	131	44.5945945945946		33.333333333333336	44.7098976109215					9dd0127961e5aad3321df56e74ed1d2c	China	Zhejiang
f2c0bc4e3242eadfc8468503671d1870	country	China	CN	China	total	35	105	2020-01-31	10	10	10	7		9802	213	214	9375	0.7031483255374482	0.015279595321309578	0.015351330510611503	0.6725173997055272		2.1730259130789635	2.1832279126708833	95.64374617425015	1661	42	79	1540	20.40289890676821	24.56140350877193	58.51851851851852	19.6553924696873	9596960	1394015977	8.2	38.4			
93bf14c5b670445c331cb6c197863c2b	province	China / Anhui	CN	China	Anhui	31.8257	117.2264	2020-01-31	10	8	4			237	0	3	234						0	1.2658227848101267	98.73417721518987	37		1	36	18.5		50	18.181818181818183					93bf14c5b670445c331cb6c197863c2b	China	Anhui
2d060add6655f0fef55c67733d810ded	province	China / Beijing	CN	China	Beijing	40.1824	116.4142	2020-01-31	10	10	3			139	1	5	133						0.7194244604316548	3.597122302158273	95.68345323741008	25		1	24	21.92982456140351		25	22.01834862385321					2d060add6655f0fef55c67733d810ded	China	Beijing
73685511624634112919396a2d4f9769	province	China / Chongqing	CN	China	Chongqing	30.0572	107.874	2020-01-31	10	8	5			211	0	1	210						0	0.47393364928909953	99.52606635071089	29			29	15.934065934065934			16.022099447513813					73685511624634112919396a2d4f9769	China	Chongqing
6a7b867ebb9137bfbb66a375d41c45e1	province	China / Fujian	CN	China	Fujian	26.0789	117.9874	2020-01-31	10	8	2			120	0	0	120						0	0	100	19			19	18.81188118811881			18.81188118811881					6a7b867ebb9137bfbb66a375d41c45e1	China	Fujian
7103702d124ad9649520f1557e20563e	province	China / Gansu	CN	China	Gansu	37.8099	101.0583	2020-01-31	9	5				29	0	0	29						0	0	100	3			3	11.538461538461538			11.538461538461538					7103702d124ad9649520f1557e20563e	China	Gansu
4a53ca4b8043c836fbb794e4f201001c	province	China / Guangdong	CN	China	Guangdong	23.3417	113.4244	2020-01-31	10	10	6			436	0	11	425						0	2.522935779816514	97.47706422018348	82		1	81	23.163841807909606		10	23.546511627906977					4a53ca4b8043c836fbb794e4f201001c	China	Guangdong
27b6799e115bad90a3b28973463f37d6	province	China / Guangxi	CN	China	Guangxi	23.8298	108.7881	2020-01-31	10	8				87	0	2	85						0	2.2988505747126435	97.70114942528735	9			9	11.538461538461538			11.842105263157896					27b6799e115bad90a3b28973463f37d6	China	Guangxi
1883ee59697da31aee8a084de0b612f2	province	China / Guizhou	CN	China	Guizhou	26.8154	106.8748	2020-01-31	10	2				29	0	2	27						0	6.896551724137931	93.10344827586206	17		1	16	141.66666666666666		100	145.45454545454547					1883ee59697da31aee8a084de0b612f2	China	Guizhou
81e2e86640b9f3bdf4c98666a729496d	province	China / Hainan	CN	China	Hainan	19.1959	109.7453	2020-01-31	10	7				52	1	1	50						1.9230769230769231	1.9230769230769231	96.15384615384616	6			6	13.043478260869565			13.636363636363637					81e2e86640b9f3bdf4c98666a729496d	China	Hainan
1b502cebdc75de6e98289f15a13503d3	province	China / Hebei	CN	China	Hebei	39.549	116.1306	2020-01-31	10	6				82	1	0	81						1.2195121951219512	0	98.78048780487805	17			17	26.153846153846153			26.5625					1b502cebdc75de6e98289f15a13503d3	China	Hebei
02a7c96ad353c5e150fe60ab48e81cd1	province	China / Heilongjiang	CN	China	Heilongjiang	47.861999999999995	127.7615	2020-01-31	9	6				59	2	0	57						3.389830508474576	0	96.61016949152543	15			15	34.09090909090909			35.714285714285715					02a7c96ad353c5e150fe60ab48e81cd1	China	Heilongjiang
449de75d4373035f22e3c5eae7401191	province	China / Henan	CN	China	Henan	33.882	113.61399999999999	2020-01-31	10	7	5			352	2	3	347						0.5681818181818182	0.8522727272727272	98.57954545454545	74		1	73	26.618705035971225		50	26.642335766423358					449de75d4373035f22e3c5eae7401191	China	Henan
a871b257ad95fcb16fa7d9468531e224	province	China / Hong Kong	CN	China	Hong Kong	22.3	114.2	2020-01-31	9	3				12	0	0	12						0	0	100	2			2	20			20					a871b257ad95fcb16fa7d9468531e224	China	Hong Kong
fc1e2e2edcaa5106e91dc16f4ef7561e	province	China / Hubei	CN	China	Hubei	30.9756	112.2707	2020-01-31	10	10	10	6		5806	204	141	5461						3.513606613847744	2.428522218394764	94.05787116775748	903	42	51	810	18.41729553334693	25.925925925925927	56.666666666666664	17.41560954633412					fc1e2e2edcaa5106e91dc16f4ef7561e	China	Hubei
b43c86b6fe22bfe8a8b715e57697bf47	province	China / Hunan	CN	China	Hunan	27.6104	111.7088	2020-01-31	10	8	5			332	0	2	330						0	0.6024096385542169	99.3975903614458	55			55	19.855595667870038			20					b43c86b6fe22bfe8a8b715e57697bf47	China	Hunan
b46a8873e5260fc6b0f110e1c293c219	province	China / Inner Mongolia	CN	China	Inner Mongolia	44.0935	113.9448	2020-01-31	8	5				20	0	1	19						0	5	95	1		1		5.2631578947368425								b46a8873e5260fc6b0f110e1c293c219	China	Inner Mongolia
c20ea5410791d1637d4dce74b135f5ca	province	China / Jiangsu	CN	China	Jiangsu	32.9711	119.455	2020-01-31	10	7	2			168	0	5	163						0	2.976190476190476	97.02380952380952	39		4	35	30.232558139534884		400	27.34375					c20ea5410791d1637d4dce74b135f5ca	China	Jiangsu
720ad9a396316c4891ccf344f1bd79dd	province	China / Jiangxi	CN	China	Jiangxi	27.614	115.7221	2020-01-31	10	8	4			240	0	7	233						0	2.9166666666666665	97.08333333333333	78		2	76	48.148148148148145		40	48.40764331210191					720ad9a396316c4891ccf344f1bd79dd	China	Jiangxi
7ea8f396eab1f7288ffccaad3b5293e6	province	China / Liaoning	CN	China	Liaoning	41.2956	122.6085	2020-01-31	10	7				48	0	1	47						0	2.083333333333333	97.91666666666666	7			7	17.073170731707318			17.5					7ea8f396eab1f7288ffccaad3b5293e6	China	Liaoning
df25294151657f7952fdccd07ace6000	province	China / Ningxia	CN	China	Ningxia	37.2692	106.1655	2020-01-31	10	4				21	0	0	21						0	0	100	4			4	23.529411764705884			23.529411764705884					df25294151657f7952fdccd07ace6000	China	Ningxia
2db907afad13b18b096941251f1ee70d	province	China / Shaanxi	CN	China	Shaanxi	35.1917	108.8701	2020-01-31	9	7				87	0	0	87						0	0	100	24			24	38.095238095238095			38.095238095238095					2db907afad13b18b096941251f1ee70d	China	Shaanxi
c98ef703486e62d026024ac19e75cab8	province	China / Shandong	CN	China	Shandong	36.3427	118.1498	2020-01-31	10	8	3			184	0	2	182						0	1.0869565217391304	98.91304347826086	26		1	25	16.455696202531644		100	15.92356687898089					c98ef703486e62d026024ac19e75cab8	China	Shandong
881ca974a1ae65d08df1ffbfa75e3137	province	China / Shanghai	CN	China	Shanghai	31.201999999999998	121.4491	2020-01-31	10	9	2			135	1	9	125						0.7407407407407408	6.666666666666667	92.5925925925926	23		4	19	20.535714285714285		80	17.92452830188679					881ca974a1ae65d08df1ffbfa75e3137	China	Shanghai
